Time,asks,bids,price
2020-05-23 00:00:00 UTC,26469937.4097045,22210680.4362174,9215.51914634147
2020-05-23 01:00:00 UTC,26779512.6200774,21759697.0411153,9249.12972440945
2020-05-23 02:00:00 UTC,26670391.9421446,21512290.3978414,9270.12473913044
2020-05-23 03:00:00 UTC,27500196.7644466,22043176.8628617,9295.33204861111
2020-05-23 04:00:00 UTC,26896763.3122764,20834425.8408491,9279.14083333333
2020-05-23 05:00:00 UTC,26676820.0853032,21225731.0558663,9256.47881147541
2020-05-23 06:00:00 UTC,26438774.9475691,21085422.7699166,9237.8580882353
2020-05-23 07:00:00 UTC,26444724.4012596,20967494.8754801,9249.48521367521
2020-05-23 08:00:00 UTC,26329540.9438226,21740861.3133092,9197.76204545455
2020-05-23 09:00:00 UTC,25795808.8125612,22244923.8682803,9183.77755639097
2020-05-23 10:00:00 UTC,24748714.3579454,24818120.5886394,9127.06205426357
2020-05-23 11:00:00 UTC,26121377.3012217,24432306.4158379,9172.64658653846
2020-05-23 12:00:00 UTC,26037662.9287868,23921125.1631658,9143.06905263158
2020-05-23 13:00:00 UTC,26207378.2338345,25014270.9229553,9152.94618881119
2020-05-23 14:00:00 UTC,27269350.5641607,24314489.0280227,9187.11922222222
2020-05-23 15:00:00 UTC,27313184.3335542,25127653.6064502,9187.71898305085
2020-05-23 16:00:00 UTC,27012106.4549813,25101646.3643339,9174.034
2020-05-23 17:00:00 UTC,27534569.8373933,24751625.6755401,9182.9465625
2020-05-23 18:00:00 UTC,27040496.7957098,25195892.9155671,9170.88358778627
